Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.87171419023579, 2.2210295504311297;"{""coordinates"": [2.22102955043113, 48.87171419023579], ""type"": ""Point""}";843.0;Suresnes-Mont-Valérien;Suresnes-Mont-Valérien;;;70829.0;Suresnes Mont Valérien;43205.0;Suresnes Mont Valérien;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;0.0;642861.5291000009;6863802.762699999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Suresnes-Mont-Valérien
49.024960793892625, 2.2223226926705846;"{""coordinates"": [2.222322692670585, 49.024960793892625], ""type"": ""Point""}";847.0;Taverny;Taverny;;;66557.0;Taverny;43206.0;Taverny;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;643124.2154000029;6880842.6954;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Taverny
48.795654820491116, 2.65038766844115;"{""coordinates"": [2.65038766844115, 48.795654820491116], ""type"": ""Point""}";964.0;Roissy-en-Brie;Roissy-en-Brie;;;67839.0;Roissy-en-Brie;46568.0;Roissy-en-Brie;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01843;C01729;RER E;E;RER E;SNCF;1.0;0.0;674317.7146999985;6855120.5286;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87;Roissy-en-Brie
48.882527923614305, 2.4812134576834284;"{""coordinates"": [2.481213457683428, 48.882527923614305], ""type"": ""Point""}";747.0;Rosny-Bois-Perrier;Rosny-Bois-Perrier;;;426280.0;Rosny Bois Perrier;42356.0;Rosny Bois Perrier;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01843;C01729;RER E;E;RER E;SNCF;1.0;0.0;661953.9055000022;6864848.361000001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87;Rosny-Bois-Perrier
48.84610294772017, 2.217621080890434;"{""coordinates"": [2.217621080890434, 48.84610294772017], ""type"": ""Point""}";929.0;Saint-Cloud;Saint-Cloud;;;73749.0;Saint-Cloud;43196.0;Saint-Cloud;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01855;C01741;TRAIN U;U;TRAIN U;SNCF;1.0;1.0;642583.3049999997;6860957.525899999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8;Saint-Cloud
48.79870763436741, 2.071847005929401;"{""coordinates"": [2.071847005929401, 48.79870763436741], ""type"": ""Point""}";813.0;Saint-Cyr;Saint-Cyr;;;73731.0;Saint-Cyr;46990.0;Saint-Cyr;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;631823.8461999968;6855803.801100001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Saint-Cyr
48.800718462942605, 2.1713898127563778;"{""coordinates"": [2.171389812756378, 48.800718462942605], ""type"": ""Point""}";915.0;Viroflay Rive Gauche;Viroflay Rive Gauche;;;63923.0;Viroflay Rive Gauche;462388.0;Viroflay Rive Gauche;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;639137.6827000007;6855946.034899998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Viroflay Rive Gauche
48.800718462942605, 2.1713898127563778;"{""coordinates"": [2.171389812756378, 48.800718462942605], ""type"": ""Point""}";916.0;Viroflay Rive Gauche;Viroflay Rive Gauche;;;63923.0;Viroflay Rive Gauche;462388.0;Viroflay Rive Gauche;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;639137.6827000007;6855946.034899998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Viroflay Rive Gauche
48.51515145321966, 2.5993042659192627;"{""coordinates"": [2.599304265919263, 48.51515145321966], ""type"": ""Point""}";921.0;Vosves;Vosves;;;61850.0;Vosves;47967.0;Vosves;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;670406.9439999983;6823953.601399999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Vosves
48.70661093477736, 2.48424255643507;"{""coordinates"": [2.48424255643507, 48.70661093477736], ""type"": ""Point""}";924.0;Yerres;Yerres;;;63044.0;Yerres;43226.0;Yerres;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;662048.2876000032;6845287.303800002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Yerres
48.81838763864073, 2.2920618145543177;"{""coordinates"": [2.292061814554318, 48.81838763864073], ""type"": ""Point""}";872.0;Vanves-Malakoff;Vanves-Malakoff;;;70584.0;Vanves - Malakoff;43214.0;Vanves - Malakoff;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;648018.5282000005;6857824.359099999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Vanves-Malakoff
48.83664331711109, 2.152697400276264;"{""coordinates"": [2.152697400276264, 48.83664331711109], ""type"": ""Point""}";876.0;Vaucresson;Vaucresson;;;70705.0;Vaucresson;43216.0;Vaucresson;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;0.0;637807.619099997;6859954.9043000005;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Vaucresson
48.98144596848976, 1.9831433520864978;"{""coordinates"": [1.983143352086498, 48.98144596848976], ""type"": ""Point""}";883.0;Vernouillet-Verneuil;Vernouillet-Verneuil;;;65691.0;Vernouillet - Verneuil;47964.0;Vernouillet - Verneuil;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;625570.2612000033;6876202.5792;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Vernouillet-Verneuil
48.9441810650541, 2.5664480169630006;"{""coordinates"": [2.566448016963001, 48.9441810650541], ""type"": ""Point""}";889.0;Vert-Galant;Vert-Galant;;;73482.0;Vert Galant;46222.0;Vert Galant;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;SNCF;1.0;0.0;668242.3008000031;6871666.439300001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Vert-Galant
48.73983069851549, 2.426399820474823;"{""coordinates"": [2.426399820474823, 48.73983069851549], ""type"": ""Point""}";899.0;Villeneuve-le-Roi;Villeneuve-le-Roi;;;69625.0;Villeneuve-le-Roi;46307.0;Villeneuve-le-Roi;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;657818.8642000034;6849010.005100001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Villeneuve-le-Roi
48.953148386662015, 2.6031353051184487;"{""coordinates"": [2.603135305118449, 48.953148386662015], ""type"": ""Point""}";904.0;Villeparisis-Mitry-le-Neuf;Villeparisis-Mitry-le-Neuf;;;68916.0;Villeparisis - Mitry-le-Neuf;46725.0;Villeparisis - Mitry-le-Neuf;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;SNCF;1.0;0.0;670934.634300001;6872649.5013;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Villeparisis-Mitry-le-Neuf
48.82365326782841, 1.992864535155556;"{""coordinates"": [1.992864535155556, 48.82365326782841], ""type"": ""Point""}";906.0;Villepreux-les-Clayes;Villepreux-les-Clayes;;;64145.0;Villepreux - Les Clayes;43221.0;Villepreux - Les Clayes;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;626057.9804999977;6858648.387800001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Villepreux-les-Clayes
48.18643720866052, 1.3862450209435095;"{""coordinates"": [1.38624502094351, 48.18643720866052], ""type"": ""Point""}";1035.0;Bonneval;Bonneval;;;411447.0;Bonneval;411446.0;Bonneval;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;0.0;0.0;580078.5903000012;6788567.705600001;;Bonneval
48.342613679242184, 3.0717464537431383;"{""coordinates"": [3.071746453743138, 48.342613679242184], ""type"": ""Point""}";1038.0;Villeneuve-la-Guyard;Villeneuve-la-Guyard;;;411465.0;Villeneuve-la-Guyard;411464.0;Villeneuve-la-Guyard;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;0.0;0.0;705316.2236000001;6804702.416999999;;Villeneuve-la-Guyard
48.76835208273602, 1.5136372448870379;"{""coordinates"": [1.513637244887038, 48.76835208273602], ""type"": ""Point""}";1048.0;Marchezais - Broué;Marchezais - Broué;;;411496.0;Marchezais - Broué;411495.0;Marchezais - Broué;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;0.0;0.0;590761.7488999963;6853056.108600002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Marchezais - Broué
49.26394414358555, 2.4689141153510383;"{""coordinates"": [2.468914115351038, 49.26394414358555], ""type"": ""Point""}";1054.0;Creil;Creil;;;411441.0;Creil;411440.0;Creil;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN H;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;0.0;0.0;661337.2338000014;6907273.653700002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Creil
49.23101805924463, 2.8873667049758613;"{""coordinates"": [2.887366704975861, 49.23101805924463], ""type"": ""Point""}";1063.0;Crépy-en-Valois;Crépy-en-Valois;;;411397.0;Crépy-en-Valois;411396.0;Crépy-en-Valois;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN K;0;0;0;0;0;A02175;C01738;TRAIN K;K;TRAIN K;SNCF;0.0;0.0;691795.0733999982;6903486.891399998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d;Crépy-en-Valois
49.096120808902135, 2.7446862074424234;"{""coordinates"": [2.744686207442423, 49.096120808902135], ""type"": ""Point""}";1066.0;Le Plessis-Belleville;Le Plessis-Belleville;;;411406.0;Le Plessis-Belleville;411405.0;Le Plessis-Belleville;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02175;C01738;TRAIN K;K;TRAIN K;SNCF;0.0;0.0;681352.8291999996;6888506.908599999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d;Le Plessis-Belleville
48.86251523405467, 2.3457858600391805;"{""coordinates"": [2.345785860039181, 48.86251523405467], ""type"": ""Point""}";460.0;Les Halles;Les Halles;;;474151.0;Les Halles;45102.0;Châtelet les Halles;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1.0;0.0;652003.8586999997;6862696.863299999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Les Halles
48.72902398422169, 2.369913227510133;"{""coordinates"": [2.369913227510133, 48.72902398422169], ""type"": ""Point""}";9.0;Orly 4;Orly 4;;;63278.0;Aéroport Orly 4 (Terminal Sud);473873.0;Aéroport Orly 4 (Terminal Sud);0.0;VAL;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0;0;0;0;ORLYVAL;ORLYVAL;A01551;C01388;ORLYVAL;ORL;ORLYVAL;RATP Dev;1.0;1.0;653655.4768000022;6847840.180399999;;Orly 4
48.76956333276678, 2.309905064564246;"{""coordinates"": [2.309905064564246, 48.76956333276678], ""type"": ""Point""}";622.0;Parc de Sceaux;Parc de Sceaux;;;69906.0;Parc de Sceaux;43177.0;Parc de Sceaux;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;0.0;649281.2192000002;6852384.251400001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Parc de Sceaux
48.267758109012505, 2.6856470899397507;"{""coordinates"": [2.685647089939751, 48.267758109012505], ""type"": ""Point""}";588.0;Nemours-Saint-Pierre;Nemours-Saint-Pierre;;;61218.0;Nemours - Saint-Pierre;43245.0;Nemours - Saint-Pierre;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;C01731;TRAIN R;R;TRAIN R;SNCF;1.0;0.0;676674.2126000002;6796426.5978999995;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb;Nemours-Saint-Pierre
48.565072940114796, 2.5426094498060046;"{""coordinates"": [2.542609449806005, 48.565072940114796], ""type"": ""Point""}";819.0;Saint-Fargeau;Saint-Fargeau;;;62172.0;Saint-Fargeau;45814.0;Saint-Fargeau;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;666251.9840999991;6829525.7859000005;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Saint-Fargeau
48.805477790854226, 2.1676690319603966;"{""coordinates"": [2.167669031960397, 48.805477790854226], ""type"": ""Point""}";914.0;Viroflay Rive Droite;Viroflay Rive Droite;;;422420.0;Viroflay Rive Droite;46689.0;Viroflay Rive Droite;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;0.0;638869.9754000008;6856478.068100002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Viroflay Rive Droite
48.867366224900216, 2.0512820494280524;"{""coordinates"": [2.051282049428052, 48.867366224900216], ""type"": ""Point""}";831.0;Saint-Nom-la-Bretèche - Forêt de Marly;Saint-Nom-la-Bretèche - Forêt de Marly;;;64382.0;Saint-Nom-la-Bretèche Forêt de Marly;47954.0;Saint-Nom-la-Bretèche Forêt de Marly;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;TRAIN L;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;1.0;630367.9219999984;6863503.3398;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Saint-Nom-la-Bretèche - Forêt de Marly
48.95065109216966, 2.232534008705971;"{""coordinates"": [2.232534008705971, 48.95065109216966], ""type"": ""Point""}";867.0;Val d'Argenteuil;Val d'Argenteuil;;;65110.0;Val d'Argenteuil;43212.0;Val d'Argenteuil;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;643790.682599999;6872571.910999998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Val d'Argenteuil
48.14721803899384, 2.7627283885437963;"{""coordinates"": [2.762728388543796, 48.14721803899384], ""type"": ""Point""}";1049.0;Dordives;Dordives;;;74077.0;Dordives;58955.0;Dordives;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;C01731;TRAIN R;R;TRAIN R;SNCF;0.0;0.0;682353.5667999983;6783010.163699999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb;Dordives
48.85697199492771, 2.2747933246088805;"{""coordinates"": [2.274793324608881, 48.85697199492771], ""type"": ""Point""}";97.0;Boulainvilliers;Boulainvilliers;;;71229.0;Boulainvilliers;45453.0;Boulainvilliers;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;646790.0;6862126.0;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Boulainvilliers
48.700883318125356, 2.3069926058508763;"{""coordinates"": [2.306992605850876, 48.700883318125356], ""type"": ""Point""}";184.0;Chilly-Mazarin;Chilly-Mazarin;;;62939.0;Chilly-Mazarin;43109.0;Chilly-Mazarin;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;649000.1560999975;6844750.361400001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Chilly-Mazarin
48.73488814642407, 2.2740024044842477;"{""coordinates"": [2.274002404484248, 48.73488814642407], ""type"": ""Point""}";523.0;Massy-Verrières;Massy-Verrières;;;63320.0;Massy - Verrières;47940.0;Massy - Verrières;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;0.0;646607.1661000028;6848552.7228999995;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Massy-Verrières
48.81488431329362, 2.2409192948665346;"{""coordinates"": [2.240919294866535, 48.81488431329362], ""type"": ""Point""}";538.0;Meudon;Meudon;;;70515.0;Meudon;43162.0;Meudon;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;644259.6755999997;6857469.722199999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Meudon
48.853532899799006, 2.3452883321974305;"{""coordinates"": [2.34528833219743, 48.853532899799006], ""type"": ""Point""}";828.0;Saint-Michel;Saint-Michel;Notre-Dame;;73620.0;Saint-Michel Notre-Dame;44877.0;Saint-Michel Notre-Dame;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;651959.0772999972;6861698.4081000015;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Saint-Michel
48.84734036324943, 2.432434660260661;"{""coordinates"": [2.432434660260661, 48.84734036324943], ""type"": ""Point""}";913.0;Vincennes;Vincennes;;;71651.0;Vincennes;43224.0;Vincennes;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1.0;0.0;658348.5648000017;6860960.359099999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Vincennes
48.79513817844253, 2.1351562241000215;"{""coordinates"": [2.135156224100021, 48.79513817844253], ""type"": ""Point""}";887.0;Versailles-Chantiers;Versailles-Chantiers;;;63880.0;Versailles Chantiers;43219.0;Versailles Chantiers;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;RER C;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;1.0;636469.5948999971;6855354.143300001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Versailles-Chantiers
48.09589243547059, 2.7721048119391085;"{""coordinates"": [2.772104811939109, 48.09589243547059], ""type"": ""Point""}";1050.0;Ferrières Fontenay;Ferrières Fontenay;;;411489.0;Ferrières - Fontenay;411488.0;Ferrières - Fontenay;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01845;C01731;TRAIN R;R;TRAIN R;SNCF;0.0;0.0;683034.4488999993;6777304.272;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb;Ferrières Fontenay
48.968760792664234, 3.322797562570164;"{""coordinates"": [3.322797562570164, 48.968760792664234], ""type"": ""Point""}";1071.0;Nogent-l'Artaud-Charly;Nogent-l'Artaud-Charly;;;411385.0;Nogent-L'Artaud - Charly;411384.0;Nogent-L'Artaud - Charly;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;0.0;0.0;723633.8126000017;6874360.9553;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Nogent-l'Artaud-Charly
48.874748649759134, 2.2955602562131467;"{""coordinates"": [2.295560256213147, 48.874748649759134], ""type"": ""Point""}";154.0;Charles De Gaulle-Étoile;Charles De Gaulle-Étoile;;;71347.0;Charles-de-Gaulle Étoile;58759.0;Charles-de-Gaulle Étoile;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 6;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1.0;0.0;648331.3083999977;6864088.819499999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Charles De Gaulle-Étoile
48.89425226131803, 2.313772157405782;"{""coordinates"": [2.313772157405782, 48.89425226131803], ""type"": ""Point""}";689.0;Porte de Clichy;Porte de Clichy;;;71545.0;Porte de Clichy;44514.0;Porte de Clichy;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1.0;0.0;649685.9139999971;6866245.733899999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Porte de Clichy
48.80570415393736, 2.169070049430457;"{""coordinates"": [2.169070049430457, 48.80570415393736], ""type"": ""Point""}";1200.0;Viroflay Rive Droite;Viroflay Rive Droite;;;422420.0;Viroflay Rive Droite;46689.0;Viroflay Rive Droite;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;TRAM 6;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;638973.1332999989;6856502.1523;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Viroflay Rive Droite
48.95456256185859, 2.302305082030493;"{""coordinates"": [2.302305082030493, 48.95456256185859], ""type"": ""Point""}";1201.0;Épinay-sur-Seine;Épinay-sur-Seine;;;72383.0;Épinay-sur-Seine;43077.0;Épinay-sur-Seine;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02225;C01999;TRAM 11;11;TRAM 11;SNCF;1.0;0.0;648904.4294999987;6872959.4593;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda;Épinay-sur-Seine
48.93526614489839, 2.3478624077555326;"{""coordinates"": [2.347862407755533, 48.93526614489839], ""type"": ""Point""}";1181.0;Saint-Denis;Saint-Denis;;;72323.0;Saint-Denis;412743.0;Saint-Denis;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02150;C01795;TRAM 8;8;TRAM 8;RATP;1.0;0.0;652223.0121999979;6870785.1767;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Saint-Denis
